time	voltage	temperature	current	pressure
14:20:51	138.55	30.29	-2.49	1
14:20:56	138.54	30.29	-2.56	1
14:21:01	138.53	30.29	-2.52	1
14:21:06	138.59	30.29	-2.42	1
14:21:11	138.55	30.29	-2.55	1
14:21:16	138.57	30.29	-2.64	1
14:21:21	138.53	30.69	-2.5	1
14:21:26	138.63	30.69	-2.69	1
14:21:31	138.52	30.69	-2.59	1
14:21:36	138.57	30.69	-2.65	1
14:21:41	138.53	30.69	-2.49	1
14:21:46	138.56	30.69	-2.55	1
14:21:51	138.58	30.69	-2.4	1
14:21:56	138.57	30.69	-2.59	1
14:22:01	138.68	30.69	-2.63	1
14:22:06	138.56	30.69	-2.55	1
14:22:11	138.57	30.69	-2.53	1
14:22:16	138.58	30.69	-2.63	1
14:22:21	138.59	30.69	-2.59	1
14:22:26	138.64	30.69	-2.63	1
14:22:31	138.55	30.69	-2.42	1
14:22:36	138.59	30.69	-2.55	1
14:22:41	138.57	30.69	-2.62	1
14:22:46	138.59	30.69	-2.64	1
14:22:51	138.63	30.69	-2.61	1
